Time; Amplitude
9.018100000000443;0.0592006760033568
9.019100000000442;0.0588282402938624
9.020100000000442;0.05844992180936198
9.021100000000441;0.05806575838138874
9.02210000000044;0.05767578842596534
9.02310000000044;0.05728005093976234
9.02410000000044;0.05687858549619859
9.025100000000439;0.05647143224148389
9.026100000000438;0.05605863189060442
9.027100000000438;0.055640225723251266
9.028100000000437;0.055216255579692494
9.029100000000437;0.05478676385658915
9.030100000000436;0.05435179350275564
9.031100000000436;0.053911388014864864
9.032100000000435;0.05346559143309862
9.033100000000434;0.05301444833674358
9.034100000000434;0.052558003839733435
9.035100000000433;0.05209630358613751
9.036100000000433;0.05162939374559642
9.037100000000432;0.051157321008705126
9.038100000000432;0.050680132582343926
9.039100000000431;0.0501978761849578
9.04010000000043;0.04971060004178461
9.04110000000043;0.04921835288003261
9.04210000000043;0.04872118392400777
9.043100000000429;0.04821914289019138
9.044100000000428;0.047712279982268464
9.045100000000428;0.04720064588610743
9.046100000000427;0.04668429176469153
9.047100000000427;0.04616326925300261
9.048100000000426;0.04563763045285766
9.049100000000426;0.04510742792769866
9.050100000000425;0.04457271469733629
9.051100000000424;0.044033544232648
9.052100000000424;0.043489970450230946
9.053100000000423;0.04294204770701039
9.054100000000423;0.042389830794804066
9.055100000000422;0.04183337493484301
9.056100000000422;0.0412727357722495
9.057100000000421;0.0407079693704726
9.05810000000042;0.040139132205681854
9.05910000000042;0.03956628116111971
9.06010000000042;0.03898947352141325
9.061100000000419;0.03840876696684577
9.062100000000418;0.03782421956758881
9.063100000000418;0.03723588977789517
9.064100000000417;0.036643836430253554
9.065100000000417;0.03604811872950534
9.066100000000416;0.03544879624692418
9.067100000000416;0.034845928914258896
9.068100000000415;0.034239577017740365
9.069100000000414;0.03362980119205295
9.070100000000414;0.03301666241427108
9.071100000000413;0.032400221997761575
9.072100000000413;0.0317805415860524
9.073100000000412;0.03115768314666831
9.074100000000412;0.03053170896493421
9.075100000000411;0.029902681637746627
9.07610000000041;0.02927066406731409
9.07710000000041;0.028635719454866964
9.07810000000041;0.027997911294337374
9.079100000000409;0.027357303366009868
9.080100000000408;0.02671395973014344
9.081100000000408;0.02606794472056556
9.082100000000407;0.025419322938238842
9.083100000000407;0.024768159244801
9.084100000000406;0.024114518756078746
9.085100000000406;0.02345846683557625
9.086100000000405;0.02280006908793886
9.087100000000405;0.022139391352392672
9.088100000000404;0.021476499696160677
9.089100000000403;0.020811460407856093
9.090100000000403;0.02014433999085355
9.091100000000402;0.01947520515663882
9.092100000000402;0.01880412281813771
9.093100000000401;0.018131160083024837
9.0941000000004;0.017456384247012915
9.0951000000004;0.01677986278712323
9.0961000000004;0.016101663354938008
9.097100000000399;0.015421853769835302
9.098100000000398;0.014740502012207118
9.099100000000398;0.014057676216661425
9.100100000000397;0.013373444665208758
9.101100000000397;0.012687875780434071
9.102100000000396;0.012001038118654538
9.103100000000396;0.011313000363063971
9.104100000000395;0.01062383131686457
9.105100000000395;0.009933599896386645
9.106100000000394;0.009242375124197056
9.107100000000393;0.008550226122197002
9.108100000000393;0.007857222104709892
9.109100000000392;0.007163432371559976
9.110100000000392;0.006468926301142413
9.111100000000391;0.0057737733434854895
9.11210000000039;0.00507804301330568
9.11310000000039;0.004381804883056229
9.11410000000039;0.0036851285759699646
9.115100000000389;0.002988083759097034
9.116100000000388;0.0022907401363382552
9.117100000000388;0.0015931674414747868
9.118100000000387;0.0008954354311948062
9.119100000000387;0.0001976138781178998
9.120100000000386;-0.0005002274361821405
9.121100000000386;-0.0011980187281554174
9.122100000000385;-0.0018956902192542244
9.123100000000385;-0.002593172142910843
9.124100000000384;-0.0032903947515141403
9.125100000000383;-0.003987288323384273
9.126100000000383;-0.004683783169744797
9.127100000000382;-0.0053798096416914866
9.128100000000382;-0.006075298137157167
9.129100000000381;-0.0067701791078718645
9.13010000000038;-0.007464383066317573
9.13110000000038;-0.008157840592676949
9.13210000000038;-0.008850482341775235
9.133100000000379;-0.009542239050014723
9.134100000000378;-0.01023304154230105
9.135100000000378;-0.010922820738960653
9.136100000000377;-0.011611507662648683
9.137100000000377;-0.012299033445246672
9.138100000000376;-0.012985329334749298
9.139100000000376;-0.013670326702139522
9.140100000000375;-0.014353957048251435
9.141100000000375;-0.015036152010620115
9.142100000000374;-0.01571684337031782
9.143100000000373;-0.01639596305877582
9.144100000000373;-0.017073443164591202
9.145100000000372;-0.01774921594031795
9.146100000000372;-0.018423213809241633
9.147100000000371;-0.01909536937213702
9.14810000000037;-0.01976561541400795
9.14910000000037;-0.02043388491080877
9.15010000000037;-0.021100111036146695
9.151100000000369;-0.021764227167964372
9.152100000000368;-0.022426166895202052
9.153100000000368;-0.023085864024438626
9.154100000000367;-0.023743252586510912
9.155100000000367;-0.024398266843110528
9.156100000000366;-0.02505084129335766
9.157100000000366;-0.025700910680351085
9.158100000000365;-0.026348409997693834
9.159100000000365;-0.02699327449599375
9.160100000000364;-0.027635439689338393
9.161100000000364;-0.02827484136174356
9.162100000000363;-0.028911415573574847
9.163100000000362;-0.029545098667941545
9.164100000000362;-0.030175827277062285
9.165100000000361;-0.030803538328601762
9.16610000000036;-0.031428169051977914
9.16710000000036;-0.03204965698463892
9.16810000000036;-0.032667939978309427
9.169100000000359;-0.0332829562052053
9.170100000000359;-0.03389464416421636
9.171100000000358;-0.03450294268705644
9.172100000000357;-0.03510779094438018
9.173100000000357;-0.03570912845186588
9.174100000000356;-0.036306895076263904
9.175100000000356;-0.03690103104140995
9.176100000000355;-0.03749147693420262
9.177100000000355;-0.038078173710544665
9.178100000000354;-0.03866106270124736
9.179100000000354;-0.03924008561789739
9.180100000000353;-0.03981518455868559
9.181100000000352;-0.040386302014197135
9.182100000000352;-0.04095338087316241
9.183100000000351;-0.04151636442816807
9.18410000000035;-0.04207519638132778
9.18510000000035;-0.042629820849911904
9.18610000000035;-0.04318018237193577
9.187100000000349;-0.043726225911705816
9.188100000000349;-0.0442678968653231
9.189100000000348;-0.044805141066143646
9.190100000000347;-0.045337904790195074
9.191100000000347;-0.04586613476154895
9.192100000000346;-0.04638977815764833
9.193100000000346;-0.046908782614589965
9.194100000000345;-0.04742309623236067
9.195100000000345;-0.04793266758002726
9.196100000000344;-0.04843744570087961
9.197100000000344;-0.048937380117526276
9.198100000000343;-0.049432420836942215
9.199100000000342;-0.04992251835546801
9.200100000000342;-0.05040762366376022
9.201100000000341;-0.05088768825169227
9.20210000000034;-0.051362664113205427
9.20310000000034;-0.05183250375110934
9.20410000000034;-0.05229716018183177
9.20510000000034;-0.05275658694011683
9.206100000000339;-0.05321073808367157
9.207100000000338;-0.05365956819776008
9.208100000000337;-0.054103032399744976
9.209100000000337;-0.054541086343575615
9.210100000000336;-0.054973686224222655
9.211100000000336;-0.055400788782058535
9.212100000000335;-0.05582235130718338
9.213100000000335;-0.05623833164369599
9.214100000000334;-0.05664868819390935
9.215100000000334;-0.05705337992251041
9.216100000000333;-0.05745236636066355
9.217100000000332;-0.05784560761005745
9.218100000000332;-0.058233064346894854
9.219100000000331;-0.05861469782582497
9.22010000000033;-0.05899046988381793
9.22110000000033;-0.05936034294398108
9.22210000000033;-0.059724280019316615
9.22310000000033;-0.0600822447164203
9.224100000000329;-0.060434201239120716
9.225100000000328;-0.060780114392058895
9.226100000000327;-0.0611199495842078
9.227100000000327;-0.06145367283233141
9.228100000000326;-0.061781250764383025
9.229100000000326;-0.062102650622842405
9.230100000000325;-0.06241784026799155
9.231100000000325;-0.06272678818112859
9.232100000000324;-0.06302946346771968
9.233100000000324;-0.06332583586048837
9.234100000000323;-0.06361587572244239
9.235100000000322;-0.06389955404983721
9.236100000000322;-0.06417684247507652
9.237100000000321;-0.06444771326954885
9.23810000000032;-0.06471213934640047
9.23910000000032;-0.06497009426324406
9.24010000000032;-0.0652215522248029
