Datenexport - Übung 6 - Aufgabe 4
Anregungsfrequenz:	10	rad/s

	Zeit		x1(t)		x1p(t)		x2(t)		x2p(t)		x3(t)		x3p(t)
      29.9	  -0.00657	    0.0798	  -0.00927	 -0.000548	  -0.00667	    0.0104
      29.9	  -0.00482	    0.0923	   -0.0094	   -0.0092	  -0.00636	    0.0265
      30.0	  -0.00338	    0.0624	  -0.00946	    0.0066	  -0.00558	     0.062
      30.0	  -0.00265	  -0.00139	  -0.00884	     0.043	  -0.00348	     0.105
      30.0	  -0.00299	   -0.0258	  -0.00782	    0.0547	  -0.00137	    0.0971
      30.0	  -0.00339	  -0.00748	  -0.00684	    0.0383	  0.000108	    0.0432
      30.1	   -0.0031	    0.0334	  -0.00634	   0.00837	  0.000176	   -0.0362
      30.1	  -0.00233	    0.0476	   -0.0063	  -0.00097	 -0.000896	   -0.0794
      30.1	  -0.00161	     0.029	  -0.00623	    0.0135	  -0.00241	   -0.0847
      30.1	  -0.00154	   -0.0251	  -0.00549	    0.0524	  -0.00394	   -0.0444
      30.1	  -0.00255	   -0.0591	  -0.00403	    0.0758	  -0.00434	   0.00511
      30.2	   -0.0037	   -0.0359	  -0.00246	    0.0615	  -0.00393	    0.0272
      30.2	  -0.00378	    0.0319	  -0.00148	    0.0264	  -0.00335	    0.0218
      30.2	  -0.00259	    0.0849	  -0.00112	    0.0154	  -0.00297	    0.0195
      30.2	 -0.000711	    0.0983	 -0.000591	    0.0463	  -0.00243	    0.0404
      30.2	   0.00127	    0.0684	   0.00133	     0.124	  -0.00095	    0.0895
      30.3	   0.00255	    0.0393	   0.00545	     0.194	   0.00191	      0.13
      30.3	   0.00371	    0.0656	    0.0103	     0.189	   0.00505	     0.119
      30.3	   0.00616	     0.123	    0.0143	     0.119	   0.00759	     0.078
      30.3	   0.00943	     0.131	    0.0164	    0.0512	   0.00922	    0.0617
      30.4	    0.0119	    0.0621	    0.0172	    0.0176	    0.0109	    0.0809
      30.4	    0.0124	   -0.0204	    0.0174	   -0.0012	    0.0128	    0.0901
      30.4	    0.0113	   -0.0713	     0.017	   -0.0404	    0.0144	    0.0531
      30.4	   0.00956	   -0.0754	    0.0153	    -0.114	    0.0146	   -0.0435
      30.5	   0.00777	   -0.0638	     0.011	      -0.2	    0.0117	    -0.171
      30.5	   0.00571	    -0.105	   0.00524	    -0.232	   0.00624	    -0.231
      30.5	   0.00174	    -0.191	 -0.000807	    -0.216	  0.000202	    -0.211
      30.5	  -0.00497	    -0.226	  -0.00726	    -0.214	  -0.00557	    -0.172
      30.6	   -0.0105	     -0.15	   -0.0138	    -0.246	   -0.0104	     -0.17
      30.6	   -0.0133	   -0.0601	   -0.0206	    -0.226	    -0.015	    -0.153
      30.6	   -0.0145	   -0.0356	   -0.0254	    -0.103	   -0.0183	    -0.073
      30.6	   -0.0154	   -0.0363	   -0.0262	    0.0394	    -0.019	    0.0166
      30.7	   -0.0159	   0.00235	   -0.0239	     0.149	   -0.0178	    0.0807
      30.7	    -0.015	    0.0872	   -0.0201	     0.195	   -0.0157	     0.107
      30.7	   -0.0104	     0.207	   -0.0139	      0.21	   -0.0121	     0.137
      30.8	  -0.00371	     0.219	  -0.00725	     0.247	  -0.00697	     0.216
      30.8	   0.00183	     0.154	  0.000807	     0.293	  0.000698	     0.292
      30.8	   0.00588	     0.131	    0.0094	      0.27	   0.00922	     0.259
      30.8	   0.00988	     0.154	    0.0158	     0.182	    0.0148	     0.133
      30.9	    0.0138	      0.13	    0.0195	     0.106	    0.0168	    0.0241
      30.9	     0.016	    0.0259	    0.0217	    0.0637	    0.0167	   -0.0197
      30.9	    0.0152	   -0.0835	    0.0228	    0.0168	     0.016	    -0.033
      30.9	    0.0127	    -0.127	    0.0223	   -0.0665	     0.015	   -0.0669
      31.0	   0.00971	    -0.111	    0.0192	    -0.185	    0.0125	    -0.133
      31.0	   0.00713	   -0.0893	    0.0129	     -0.27	   0.00811	    -0.189
      31.0	   0.00441	    -0.125	   0.00577	    -0.252	   0.00305	    -0.182
      31.0	 -6.56e-05	    -0.179	 -0.000293	    -0.166	   -0.0015	    -0.134
      31.1	  -0.00502	    -0.147	  -0.00419	    -0.117	  -0.00497	    -0.115
      31.1	  -0.00769	   -0.0462	  -0.00735	    -0.122	  -0.00812	    -0.116
      31.1	  -0.00792	    0.0173	   -0.0101	    -0.117	   -0.0104	   -0.0848
      31.1	  -0.00736	    0.0237	   -0.0123	   -0.0739	   -0.0115	  -0.00744
      31.2	  -0.00713	  -0.00541	   -0.0132	  -0.00517	   -0.0106	     0.086
      31.2	  -0.00735	   -0.0149	   -0.0129	    0.0367	  -0.00866	     0.129
      31.2	  -0.00748	   0.00597	    -0.012	     0.054	  -0.00631	      0.13
      31.2	  -0.00682	    0.0595	   -0.0109	    0.0479	  -0.00402	    0.0854
      31.2	  -0.00477	     0.106	  -0.00994	    0.0398	  -0.00278	    0.0237
      31.3	  -0.00234	    0.0891	  -0.00882	    0.0612	  -0.00257	    0.0028
      31.3	  -0.00106	    0.0274	  -0.00714	    0.0957	  -0.00235	    0.0222
      31.3	   -0.0011	   -0.0257	  -0.00498	     0.108	  -0.00164	    0.0437
      31.3	  -0.00178	   -0.0344	  -0.00303	    0.0796	 -0.000757	     0.039
      31.4	  -0.00219	   0.00227	  -0.00196	    0.0158	 -0.000254	   0.00365
      31.4	  -0.00171	    0.0409	   -0.0022	   -0.0337	 -0.000568	    -0.031
      31.4	 -0.000781	     0.043	  -0.00299	    -0.035	  -0.00132	   -0.0374
      31.4	 -0.000222	   0.00541	  -0.00327	    0.0155	  -0.00188	   -0.0118
      31.4	  -0.00056	   -0.0341	  -0.00224	     0.082	  -0.00177	    0.0207
      31.5	  -0.00132	   -0.0334	 -0.000133	     0.121	   -0.0012	     0.032
      31.5	  -0.00156	    0.0172	   0.00243	     0.119	 -0.000638	    0.0187
      31.5	 -0.000464	    0.0856	   0.00465	    0.0906	 -0.000417	    0.0054
      31.5	   0.00178	     0.121	   0.00631	    0.0732	 -0.000178	    0.0247
      31.5	   0.00422	     0.103	   0.00792	    0.0842	  0.000903	     0.083
      31.6	   0.00614	    0.0453	    0.0105	     0.112	   0.00413	      0.16
      31.6	   0.00684	    0.0254	     0.013	     0.106	   0.00797	     0.171
      31.6	   0.00763	    0.0506	    0.0149	    0.0586	    0.0113	     0.114
      31.6	   0.00933	    0.0807	    0.0155	  -0.00758	    0.0129	    0.0178
      31.7	    0.0111	    0.0478	    0.0148	   -0.0431	    0.0125	   -0.0443
      31.7	    0.0112	   -0.0364	    0.0138	   -0.0515	    0.0113	   -0.0575
      31.7	   0.00907	    -0.129	    0.0122	   -0.0798	   0.00983	   -0.0628
      31.7	    0.0055	    -0.154	   0.00946	    -0.159	   0.00792	    -0.102
      31.8	   0.00169	    -0.121	   0.00353	    -0.272	   0.00414	    -0.175
      31.8	  -0.00128	    -0.113	   -0.0045	    -0.314	  -0.00116	    -0.212
      31.8	  -0.00484	     -0.16	   -0.0122	    -0.253	  -0.00658	    -0.186
      31.8	   -0.0105	    -0.191	   -0.0182	    -0.137	   -0.0115	    -0.137
      31.9	   -0.0151	    -0.108	   -0.0212	   -0.0781	   -0.0152	    -0.125
      31.9	   -0.0163	    0.0185	    -0.023	   -0.0445	   -0.0186	   -0.0976
      31.9	   -0.0151	    0.0726	   -0.0234	    0.0168	     -0.02	   -0.0145
      31.9	   -0.0134	    0.0752	   -0.0219	     0.114	   -0.0189	      0.11
      32.0	   -0.0114	    0.0801	   -0.0175	     0.215	   -0.0143	     0.227
      32.0	  -0.00875	     0.141	   -0.0114	     0.257	  -0.00807	     0.254
      32.0	  -0.00314	     0.235	  -0.00382	     0.257	  -0.00125	     0.205
      32.1	   0.00392	     0.238	   0.00367	     0.271	   0.00404	     0.174
      32.1	   0.00951	     0.143	    0.0118	     0.291	   0.00914	     0.185
      32.1	    0.0122	    0.0641	    0.0192	     0.239	    0.0141	     0.169
      32.1	    0.0136	     0.052	    0.0239	    0.0969	    0.0176	    0.0841
      32.2	    0.0149	    0.0511	    0.0245	   -0.0389	    0.0185	  -0.00937
      32.2	    0.0156	   0.00128	    0.0225	     -0.12	    0.0175	   -0.0729
      32.2	    0.0146	   -0.0945	    0.0195	    -0.137	    0.0154	      -0.1
      32.2	    0.0105	    -0.189	    0.0157	    -0.137	    0.0122	    -0.132
      32.3	   0.00517	    -0.182	    0.0115	     -0.18	   0.00782	    -0.197
      32.3	  0.000793	    -0.113	   0.00515	    -0.245	   0.00103	    -0.249
      32.3	  -0.00182	   -0.0961	  -0.00148	    -0.245	  -0.00519	    -0.206
      32.3	  -0.00473	    -0.127	   -0.0072	    -0.181	  -0.00922	   -0.0942
      32.4	  -0.00806	    -0.127	   -0.0109	    -0.114	   -0.0103	  -0.00419
      32.4	   -0.0103	   -0.0659	    -0.013	   -0.0832	   -0.0101	    0.0173
      32.4	   -0.0107	    0.0232	   -0.0146	   -0.0643	  -0.00986	   0.00196
      32.4	  -0.00995	    0.0718	   -0.0154	   -0.0402	   -0.0099	  -0.00618
      32.4	  -0.00865	    0.0904	   -0.0157	  0.000876	  -0.00995	   0.00335
      32.5	  -0.00715	    0.0749	   -0.0152	    0.0628	  -0.00962	    0.0378
      32.5	  -0.00583	    0.0266	   -0.0124	      0.14	  -0.00773	     0.103
      32.5	  -0.00542	    0.0204	  -0.00935	     0.147	  -0.00536	     0.122
      32.5	  -0.00472	    0.0539	  -0.00673	     0.103	  -0.00301	     0.102
      32.6	  -0.00261	     0.102	  -0.00504	    0.0298	 -0.000987	    0.0531
      32.6	 -0.000419	    0.0928	  -0.00471	      0.01	 -0.000129	    0.0322
      32.6	  0.000995	     0.034	  -0.00427	    0.0378	  0.000573	    0.0361
      32.6	  0.000995	   -0.0302	    -0.003	      0.08	    0.0014	    0.0389
      32.6	  4.48e-05	   -0.0512	   -0.0011	    0.0953	   0.00201	     0.014
      32.7	 -0.000779	   -0.0167	  0.000761	    0.0692	   0.00176	   -0.0387
      32.7	 -0.000463	    0.0399	   0.00186	    0.0237	  0.000209	   -0.0825
      32.7	  0.000656	    0.0523	   0.00217	     0.011	  -0.00154	   -0.0654
      32.7	   0.00146	    0.0212	   0.00259	    0.0347	  -0.00228	 -0.000998
      32.8	   0.00149	   -0.0151	   0.00364	    0.0689	  -0.00155	    0.0712
      32.8	    0.0011	   -0.0167	   0.00522	    0.0849	  0.000336	      0.11
      32.8	   0.00111	    0.0237	   0.00676	    0.0748	   0.00242	     0.104
      32.8	   0.00264	    0.0977	   0.00828	    0.0491	   0.00446	    0.0586
      32.8	   0.00525	     0.122	   0.00934	    0.0509	   0.00544	    0.0338
      32.9	   0.00763	    0.0796	    0.0108	    0.0822	   0.00631	    0.0491
      32.9	   0.00868	   0.00498	    0.0133	     0.103	   0.00799	    0.0806
      32.9	   0.00843	   -0.0225	    0.0151	    0.0684	   0.00962	    0.0763
      32.9	   0.00805	   -0.0112	    0.0157	   -0.0133	    0.0108	    0.0354
      32.9	   0.00805	   0.00939	    0.0146	    -0.104	    0.0109	   -0.0198
      33.0	   0.00823	   0.00573	    0.0121	    -0.171	    0.0102	   -0.0643
      33.0	   0.00806	   -0.0325	   0.00891	    -0.197	   0.00886	   -0.0868
      33.0	   0.00612	    -0.127	   0.00409	    -0.185	   0.00656	   -0.0977
      33.0	   0.00154	    -0.196	 -0.000573	    -0.165	   0.00359	    -0.129
      33.1	   -0.0036	     -0.17	  -0.00529	    -0.192	 -0.000798	      -0.2
      33.1	  -0.00741	    -0.102	   -0.0113	    -0.227	  -0.00737	    -0.249
      33.1	     -0.01	   -0.0904	   -0.0177	    -0.189	   -0.0141	    -0.187
      33.1	   -0.0128	    -0.114	   -0.0215	   -0.0953	   -0.0174	   -0.0626
      33.2	   -0.0153	   -0.0891	   -0.0228	    -0.019	   -0.0178	    0.0231
      33.2	   -0.0164	   0.00293	   -0.0226	      0.03	   -0.0168	    0.0537
      33.2	   -0.0146	     0.127	   -0.0211	    0.0864	   -0.0153	    0.0608
      33.2	   -0.0106	     0.177	   -0.0179	     0.181	   -0.0133	     0.104
      33.3	  -0.00606	     0.154	   -0.0114	       0.3	  -0.00941	     0.191
      33.3	  -0.00211	     0.139	  -0.00208	     0.353	  -0.00303	     0.256
      33.3	   0.00228	     0.185	    0.0071	     0.291	   0.00405	      0.24
      33.4	   0.00809	      0.22	    0.0137	     0.186	   0.00996	     0.183
      33.4	    0.0139	     0.147	    0.0183	     0.129	    0.0148	     0.144
      33.4	    0.0162	    0.0135	    0.0217	     0.112	    0.0185	     0.106
      33.4	    0.0156	   -0.0524	    0.0238	    0.0608	    0.0201	    0.0271
      33.5	    0.0142	   -0.0593	    0.0242	   -0.0382	    0.0194	   -0.0887
      33.5	    0.0128	   -0.0546	    0.0217	    -0.156	    0.0157	    -0.196
      33.5	    0.0111	   -0.0982	     0.017	    -0.221	    0.0105	    -0.222
      33.5	   0.00734	    -0.187	    0.0109	    -0.233	   0.00512	    -0.176
      33.6	   0.00135	    -0.226	    0.0044	    -0.234	  0.000933	    -0.133
      33.6	  -0.00419	    -0.158	  -0.00237	    -0.252	  -0.00291	    -0.151
      33.6	  -0.00722	   -0.0635	  -0.00941	    -0.235	  -0.00758	    -0.172
      33.6	  -0.00837	   -0.0402	   -0.0143	    -0.147	   -0.0115	    -0.128
      33.7	  -0.00959	   -0.0592	   -0.0165	   -0.0275	   -0.0135	   -0.0346
      33.7	   -0.0109	   -0.0523	   -0.0162	    0.0439	   -0.0134	    0.0378
      33.7	   -0.0115	   0.00226	    -0.015	    0.0585	   -0.0122	    0.0717
      33.7	   -0.0102	    0.0969	   -0.0138	    0.0331	   -0.0103	    0.0778
      33.8	  -0.00752	     0.138	   -0.0132	    0.0289	  -0.00852	    0.0886
      33.8	  -0.00466	     0.115	   -0.0123	    0.0679	  -0.00629	     0.119
      33.8	  -0.00244	    0.0399	  -0.00915	     0.145	  -0.00229	     0.148
      33.8	  -0.00188	    0.0201	  -0.00569	     0.163	  0.000719	     0.118
      33.8	   -0.0012	    0.0479	  -0.00241	      0.13	   0.00254	    0.0448
      33.9	  0.000355	    0.0833	 -8.75e-05	    0.0731	   0.00265	   -0.0294
      33.9	   0.00222	    0.0698	   0.00113	    0.0403	   0.00163	   -0.0491
      33.9	   0.00314	    0.0053	   0.00204	    0.0434	  0.000858	    -0.012
      33.9	   0.00257	   -0.0529	   0.00308	    0.0524	   0.00111	    0.0321
      34.0	   0.00129	   -0.0601	   0.00409	    0.0395	   0.00195	     0.041
      34.0	  0.000423	   -0.0118	   0.00459	   0.00488	   0.00254	   0.00735
      34.0	  0.000741	    0.0422	   0.00443	   -0.0166	   0.00228	   -0.0313
      34.0	   0.00183	    0.0655	   0.00417	  -0.00464	   0.00151	    -0.044
      34.0	   0.00299	    0.0467	    0.0045	    0.0429	  0.000842	   -0.0185
      34.1	   0.00353	  -0.00316	   0.00658	     0.113	   0.00119	    0.0461
      34.1	   0.00336	   -0.0127	   0.00854	     0.127	   0.00218	     0.075
      34.1	   0.00328	   0.00683	    0.0104	     0.107	   0.00347	    0.0827
      34.1	   0.00402	    0.0629	    0.0121	    0.0412	   0.00513	    0.0654
      34.1	    0.0059	       0.1	    0.0123	   -0.0232	   0.00633	    0.0462
      34.2	   0.00795	    0.0765	    0.0114	   -0.0454	   0.00733	    0.0494
      34.2	   0.00887	  -0.00271	    0.0105	   -0.0283	   0.00866	    0.0634
      34.2	   0.00808	   -0.0669	    0.0101	   -0.0183	    0.0099	    0.0483
      34.2	   0.00642	   -0.0851	    0.0095	   -0.0463	    0.0103	   -0.0128
      34.3	   0.00464	   -0.0608	   0.00759	     -0.12	   0.00885	    -0.115
      34.3	   0.00343	   -0.0493	   0.00389	    -0.188	   0.00514	    -0.189
      34.3	   0.00185	   -0.0946	 -0.000922	    -0.211	   0.00051	    -0.191
      34.3	  -0.00184	    -0.177	  -0.00639	    -0.193	  -0.00394	    -0.136
      34.4	  -0.00708	    -0.194	   -0.0114	    -0.182	  -0.00707	    -0.105
      34.4	   -0.0114	    -0.116	   -0.0164	    -0.189	   -0.0101	    -0.129
      34.4	   -0.0132	   -0.0276	    -0.021	    -0.154	   -0.0138	    -0.143
      34.4	   -0.0134	  -0.00252	   -0.0235	   -0.0618	   -0.0166	    -0.101
      34.5	   -0.0135	    -0.011	   -0.0235	    0.0628	   -0.0179	   -0.0144
      34.5	   -0.0137	  -0.00762	   -0.0217	     0.147	   -0.0175	    0.0567
      34.5	   -0.0136	     0.027	   -0.0187	     0.197	    -0.016	      0.11
      34.5	   -0.0122	     0.113	   -0.0142	     0.209	   -0.0132	     0.146
      34.5	  -0.00691	     0.224	  -0.00819	     0.196	  -0.00839	     0.178
      34.6	 -4.02e-05	      0.22	  -0.00194	     0.238	  -0.00232	     0.238
      34.6	   0.00532	     0.144	   0.00603	     0.299	   0.00545	     0.279
      34.6	   0.00902	     0.118	    0.0149	     0.276	    0.0131	     0.213
      34.7	    0.0126	     0.139	    0.0212	     0.168	    0.0172	    0.0833
      34.7	    0.0158	     0.113	     0.024	    0.0664	    0.0181	  -0.00441
      34.7	    0.0175	     0.011	    0.0247	  -0.00235	    0.0175	   -0.0286
      34.7	    0.0164	    -0.099	    0.0241	   -0.0549	    0.0169	   -0.0298
      34.7	    0.0135	    -0.159	    0.0221	    -0.127	     0.016	   -0.0609
      34.8	    0.0096	    -0.152	    0.0179	    -0.228	    0.0136	    -0.144
      34.8	   0.00576	    -0.119	   0.00994	    -0.306	   0.00789	    -0.242
      34.8	    0.0021	     -0.15	   0.00142	    -0.274	  0.000635	    -0.249
      34.9	  -0.00298	    -0.203	  -0.00506	    -0.183	  -0.00557	    -0.184
      34.9	  -0.00856	     -0.17	  -0.00945	    -0.139	  -0.00988	    -0.126
      34.9	   -0.0117	   -0.0545	   -0.0134	    -0.149	   -0.0129	    -0.097
      34.9	    -0.012	    0.0253	   -0.0167	    -0.136	   -0.0147	   -0.0539
      35.0	   -0.0111	    0.0433	   -0.0191	   -0.0665	   -0.0151	    0.0253
      35.0	   -0.0103	    0.0196	   -0.0193	    0.0473	   -0.0133	     0.117
      35.0	  -0.00998	    0.0175	   -0.0176	     0.122	   -0.0106	     0.154
      35.0	  -0.00937	    0.0531	   -0.0149	     0.154	   -0.0077	     0.142
      35.0	  -0.00689	     0.133	   -0.0109	     0.143	  -0.00469	    0.0822
      35.1	  -0.00312	     0.159	  -0.00759	     0.128	  -0.00314	    0.0523
      35.1	  0.000256	     0.104	  -0.00434	     0.139	  -0.00161	    0.0799
      35.1	   0.00183	    0.0161	 -0.000375	     0.144	   0.00124	     0.122
      35.1	   0.00185	  -0.00582	   0.00212	     0.115	    0.0035	     0.112
      35.2	   0.00187	    0.0128	    0.0038	    0.0616	   0.00521	    0.0636
      35.2	   0.00264	    0.0516	   0.00445	  -0.00118	   0.00574	   -0.0166
      35.2	   0.00369	    0.0543	   0.00422	   -0.0159	   0.00498	   -0.0589
      35.2	   0.00443	    0.0185	    0.0041	   0.00871	   0.00378	    -0.064
      35.2	   0.00396	   -0.0524	   0.00508	    0.0661	   0.00251	   -0.0311
      35.3	   0.00256	   -0.0705	   0.00673	    0.0814	   0.00212	  -0.00969
      35.3	    0.0014	   -0.0303	   0.00817	     0.048	   0.00193	   -0.0122
      35.3	   0.00154	    0.0413	   0.00858	   -0.0115	   0.00151	   -0.0216
      35.3	   0.00286	    0.0752	   0.00797	   -0.0387	   0.00118	  -0.00425
      35.4	   0.00424	    0.0568	   0.00732	   -0.0196	   0.00151	    0.0416
      35.4	   0.00495	 -0.000563	   0.00754	    0.0376	   0.00339	     0.102
      35.4	   0.00469	   -0.0208	   0.00854	    0.0629	   0.00548	      0.11
      35.4	   0.00442	  -0.00196	   0.00968	    0.0512	   0.00729	    0.0742
      35.4	   0.00496	    0.0477	    0.0103	  -0.00197	   0.00814	  -0.00324
      35.5	   0.00623	    0.0614	   0.00972	   -0.0491	   0.00746	    -0.053
      35.5	   0.00715	    0.0145	    0.0084	   -0.0701	   0.00622	   -0.0545
      35.5	   0.00631	    -0.082	   0.00653	   -0.0789	   0.00525	   -0.0224
      35.5	   0.00402	    -0.133	   0.00469	    -0.106	   0.00489	   -0.0186
      35.5	   0.00126	    -0.132	   0.00203	    -0.161	   0.00419	   -0.0584
      35.6	  -0.00168	   -0.0852	  -0.00339	    -0.235	   0.00142	    -0.148
      35.6	  -0.00366	   -0.0766	  -0.00981	    -0.234	  -0.00331	    -0.197
      35.6	   -0.0061	    -0.125	   -0.0148	    -0.157	  -0.00805	    -0.174
      35.7	   -0.0101	    -0.159	   -0.0177	   -0.0616	    -0.012	    -0.116
      35.7	   -0.0138	   -0.0956	   -0.0187	   -0.0287	   -0.0146	   -0.0819
      35.7	   -0.0148	    0.0168	   -0.0195	   -0.0306	   -0.0164	   -0.0569
      35.7	   -0.0136	    0.0842	   -0.0199	  -0.00359	   -0.0171	  -0.00516
      35.7	   -0.0116	    0.0991	   -0.0193	     0.072	   -0.0163	    0.0822
      35.8	  -0.00904	    0.0822	   -0.0152	     0.212	   -0.0121	     0.204
      35.8	  -0.00629	     0.123	  -0.00766	     0.291	  -0.00546	     0.235
      35.8	  -0.00184	     0.211	  0.000132	     0.284	  0.000248	     0.188
      35.9	   0.00542	     0.242	   0.00834	     0.256	   0.00526	     0.153
      35.9	    0.0112	     0.155	    0.0154	     0.244	    0.0099	     0.182
      35.9	     0.014	    0.0529	    0.0216	     0.194	    0.0152	      0.19
      35.9	    0.0148	    0.0236	    0.0251	     0.081	    0.0192	     0.119
      36.0	    0.0154	    0.0287	    0.0254	   -0.0554	    0.0206	  -0.00615
      36.0	    0.0159	   0.00537	    0.0234	    -0.134	    0.0195	   -0.0978
      36.0	    0.0153	   -0.0648	    0.0203	    -0.163	    0.0169	     -0.15
      36.0	    0.0117	    -0.188	    0.0158	     -0.16	    0.0123	    -0.174
      36.1	   0.00559	     -0.23	     0.011	    -0.195	   0.00712	    -0.202
      36.1	 -0.000155	    -0.171	   0.00443	    -0.278	  0.000857	    -0.244
      36.1	  -0.00394	    -0.112	  -0.00407	    -0.318	  -0.00598	    -0.233
      36.1	  -0.00704	    -0.122	   -0.0122	    -0.249	   -0.0113	    -0.139
      36.2	    -0.011	    -0.137	   -0.0175	    -0.116	   -0.0136	    -0.028
      36.2	   -0.0136	   -0.0833	   -0.0192	   -0.0439	   -0.0138	   0.00299
      36.2	   -0.0144	   0.00304	   -0.0197	  -0.00924	   -0.0138	  -0.00293
      36.2	   -0.0136	    0.0795	   -0.0197	    0.0159	   -0.0139	  -0.00746
      36.3	   -0.0119	     0.121	   -0.0192	    0.0493	   -0.0139	    0.0108
      36.3	  -0.00965	     0.122	   -0.0178	     0.102	   -0.0133	    0.0633
      36.3	  -0.00673	    0.0705	   -0.0134	     0.186	  -0.00965	     0.175
      36.3	  -0.00523	    0.0647	  -0.00869	     0.193	  -0.00489	     0.208
      36.3	  -0.00319	     0.111	   -0.0046	     0.143	 -0.000295	     0.165
      36.4	  0.000401	      0.15	  -0.00164	    0.0885	   0.00299	    0.0854
      36.4	   0.00397	     0.104	  0.000648	    0.0958	   0.00457	    0.0435
      36.4	    0.0054	   0.00951	   0.00354	     0.134	   0.00558	    0.0386
      36.4	   0.00497	   -0.0417	   0.00644	     0.136	   0.00628	    0.0245
      36.5	   0.00407	   -0.0354	   0.00883	    0.0858	   0.00642	   -0.0151
      36.5	   0.00378	    0.0122	   0.00981	  -0.00369	   0.00541	   -0.0668
      36.5	   0.00432	    0.0342	    0.0091	   -0.0585	   0.00384	   -0.0799
      36.5	   0.00485	    0.0103	   0.00778	   -0.0625	   0.00247	   -0.0487
      36.6	   0.00441	   -0.0483	   0.00676	   -0.0185	   0.00205	    0.0135
      36.6	   0.00314	   -0.0722	   0.00679	    0.0178	   0.00267	    0.0432
      36.6	   0.00192	   -0.0469	   0.00726	    0.0261	   0.00346	    0.0317
      36.6	   0.00163	    0.0245	   0.00766	   0.00575	   0.00368	   -0.0144
      36.6	   0.00251	      0.07	    0.0076	  -0.00966	   0.00315	   -0.0403
      36.7	   0.00385	    0.0768	   0.00743	  -0.00745	   0.00245	   -0.0337
      36.7	   0.00501	    0.0414	   0.00746	    0.0125	   0.00217	   0.00797
      36.7	   0.00524	    -0.019	   0.00798	    0.0313	   0.00302	    0.0679
      36.7	   0.00445	    -0.046	   0.00852	    0.0108	   0.00481	    0.0896
      36.7	   0.00365	   -0.0244	   0.00815	    -0.051	   0.00641	    0.0551
      36.8	   0.00355	    0.0129	   0.00627	    -0.123	   0.00687	   -0.0137
      36.8	   0.00388	    0.0174	   0.00372	    -0.156	   0.00614	    -0.065
      36.8	   0.00392	   -0.0193	  0.000907	    -0.152	    0.0047	   -0.0918
      36.8	    0.0026	    -0.101	   -0.0021	    -0.113	   0.00254	   -0.0966
      36.8	  -0.00117	    -0.165	  -0.00466	   -0.0875	 -0.000111	    -0.107
      36.9	  -0.00515	    -0.138	  -0.00723	    -0.126	  -0.00326	    -0.147
      36.9	  -0.00794	   -0.0632	   -0.0117	    -0.187	  -0.00799	    -0.181
      36.9	  -0.00909	   -0.0438	   -0.0162	    -0.177	    -0.012	    -0.145
      36.9	   -0.0104	   -0.0715	   -0.0195	   -0.0951	   -0.0144	   -0.0565
      37.0	   -0.0123	   -0.0832	   -0.0205	   0.00382	   -0.0148	    0.0218
      37.0	   -0.0137	   -0.0299	   -0.0196	     0.075	   -0.0138	    0.0509
      37.0	   -0.0132	    0.0781	   -0.0173	     0.115	   -0.0127	    0.0419
      37.0	   -0.0101	     0.167	   -0.0141	     0.157	   -0.0117	    0.0517
      37.1	  -0.00591	     0.181	  -0.00969	     0.225	  -0.00983	     0.118
      37.1	  -0.00129	     0.136	  -0.00193	     0.304	  -0.00468	     0.236
      37.1	   0.00216	     0.132	   0.00638	     0.298	   0.00248	      0.28
      37.1	   0.00634	     0.183	    0.0134	     0.213	   0.00946	     0.227
      37.2	    0.0118	     0.196	     0.018	     0.129	    0.0145	     0.139
      37.2	    0.0162	    0.0997	    0.0211	     0.105	    0.0176	    0.0853
      37.2	    0.0171	   -0.0262	    0.0237	    0.0888	    0.0193	    0.0437
      37.2	    0.0157	   -0.0872	    0.0251	    0.0192	    0.0196	   -0.0258
      37.3	    0.0136	   -0.0885	    0.0242	    -0.105	    0.0179	    -0.123
      37.3	    0.0114	   -0.0825	    0.0194	    -0.247	    0.0133	    -0.211
      37.3	   0.00877	    -0.136	    0.0121	    -0.305	   0.00768	    -0.219
      37.4	   0.00358	    -0.228	   0.00374	    -0.281	   0.00212	    -0.174
      37.4	  -0.00319	    -0.239	  -0.00353	    -0.247	   -0.0024	    -0.163
      37.4	  -0.00869	    -0.145	   -0.0102	    -0.237	  -0.00741	      -0.2
      37.4	   -0.0112	   -0.0509	   -0.0162	    -0.197	    -0.013	    -0.199
      37.5	   -0.0122	   -0.0326	   -0.0202	   -0.0928	   -0.0173	    -0.102
      37.5	   -0.0132	   -0.0451	   -0.0211	    0.0186	   -0.0181	    0.0315
      37.5	    -0.014	   -0.0109	   -0.0199	    0.0776	   -0.0162	     0.119
      37.5	   -0.0133	    0.0724	    -0.018	    0.0842	   -0.0133	     0.141
      37.6	  -0.00992	      0.17	   -0.0158	    0.0865	  -0.00962	     0.129
      37.6	  -0.00519	     0.174	   -0.0129	     0.143	  -0.00618	     0.139
      37.6	  -0.00141	     0.101	  -0.00785	      0.23	  -0.00201	     0.167
      37.6	   0.00043	    0.0567	   -0.0016	     0.254	   0.00215	     0.155
      37.7	   0.00201	    0.0783	   0.00408	     0.187	   0.00528	    0.0878
      37.7	    0.0046	     0.111	   0.00758	     0.079	   0.00652	    0.0127
      37.7	   0.00658	    0.0903	   0.00854	    0.0288	   0.00654	  -0.00506
